ell,C_TT,C_TE,C_EE
2249,5.150053254713546e-09,-8.435031368880968e-12,1.2875133136783865e-09
2250,5.207655509464857e-09,-7.443772911765735e-12,1.3019138773662144e-09
2251,5.265588840459095e-09,-6.4343178820400086e-12,1.3163972101147737e-09
2252,5.3238473188143715e-09,-5.4067347793116356e-12,1.3309618297035929e-09
2253,5.382424882750476e-09,-4.36110211992804e-12,1.345606220687619e-09
2254,5.441315338150619e-09,-3.297508496814033e-12,1.3603288345376547e-09
2255,5.500512359180483e-09,-2.216052632925522e-12,1.3751280897951208e-09
2256,5.560009488964504e-09,-1.1168434282105326e-12,1.390002372241126e-09
2257,5.6198001403193035e-09,9.251882725257283e-26,1.4049500350798259e-09
2258,5.679877596544174e-09,1.1343482832620245e-12,1.4199693991360436e-09
2259,5.740235012268469e-09,2.2860617750314687e-12,1.4350587530671173e-09
2260,5.800865414355743e-09,3.4549905304847857e-12,1.4502163535889357e-09
2261,5.861761702864465e-09,4.640974293222675e-12,1.4654404257161163e-09
2262,5.922916652065123e-09,5.843842488918837e-12,1.4807291630162807e-09
2263,5.984322911513414e-09,7.0634142259638675e-12,1.4960807278783535e-09
2264,6.045973007179367e-09,8.299498303162954e-12,1.5114932517948418e-09
2265,6.107859342631996e-09,9.55189322452107e-12,1.526964835657999e-09
2266,6.169974200279316e-09,1.0820387221168255e-11,1.542493550069829e-09
2267,6.2323097426632565e-09,1.2104758280443756e-11,1.5580774356658141e-09
2268,6.294858013809228e-09,1.3404774182170515e-11,1.573714503452307e-09
2269,6.357610940629887e-09,1.4720192542145715e-11,1.5894027351574718e-09
2270,6.420560334382737e-09,1.6050760862847214e-11,1.6051400835956843e-09
2271,6.483697892181149e-09,1.7396216591377954e-11,1.6209244730452872e-09
2272,6.547015198558298e-09,1.8756287184638433e-11,1.6367537996395746e-09
2273,6.610503727083613e-09,2.0130690181730705e-11,1.6526259317709033e-09
2274,6.674154842031187e-09,2.1519133283577157e-11,1.6685387105077968e-09
2275,6.737959800099671e-09,2.2921314439732906e-11,1.6844899500249178e-09
2276,6.8019097521830765e-09,2.4336921942381016e-11,1.7004774380457691e-09
2277,6.865995745191939e-09,2.576563452746564e-11,1.7164989362979847e-09
2278,6.9302087239242605e-09,2.7207121482932596e-11,1.7325521809810651e-09
2279,6.994539532985618e-09,2.8661042764040936e-11,1.7486348832464045e-09
2280,7.0589789187577916e-09,3.012704911568127e-11,1.7647447296894479e-09
2281,7.123517531415287e-09,3.16047822016618e-11,1.7808793828538218e-09
2282,7.188145926989055e-09,3.309387474088785e-11,1.7970364817472638e-09
2283,7.25285456947675e-09,3.459395065038072e-11,1.8132136423691874e-09
2284,7.31763383299874e-09,3.61046251950455e-11,1.829408458249685e-09
2285,7.382474003999218e-09,3.762550514412277e-11,1.8456185009998045e-09
2286,7.4473652834916234e-09,3.915618893423501e-11,1.8618413208729059e-09
2287,7.512297789347558e-09,4.06962668389304e-11,1.8780744473368896e-09
2288,7.577261558628469e-09,4.224532114463674e-11,1.894315389657117e-09
2289,7.642246549959241e-09,4.380292633291016e-11,1.9105616374898103e-09
2290,7.707242645942882e-09,4.536864926888683e-11,1.9268106614857205e-09
2291,7.772239655615431e-09,4.694204939580769e-11,1.9430599139038577e-09
2292,7.837227316940258e-09,4.8522678935504643e-11,1.9593068292350644e-09
2293,7.902195299340806e-09,5.011008309472797e-11,1.9755488248352015e-09
2294,7.967133206270946e-09,5.1703800277171585e-11,1.9917833015677365e-09
2295,8.032030577821946e-09,5.330336230107396e-11,2.0080076444554866e-09
2296,8.096876893365186e-09,5.490829462225126e-11,2.0242192233412965e-09
2297,8.16166157422959e-09,5.651811656241277e-11,2.0404153935573976e-09
2298,8.226373986412886e-09,5.813234154261683e-11,2.0565934966032214e-09
2299,8.291003443325627e-09,5.975047732170288e-11,2.0727508608314067e-09
2300,8.355539208567041e-09,6.137202623955507e-11,2.0888848021417602e-09
2301,8.419970498731642e-09,6.299648546502062e-11,2.1049926246829104e-09
2302,8.48428648624559e-09,6.462334724832114e-11,2.1210716215613975e-09
2303,8.548476302231776e-09,6.62520991777916e-11,2.137119075557944e-09
2304,8.612529039402536e-09,6.788222444075847e-11,2.153132259850634e-09
2305,8.676433754978965e-09,6.951320208838868e-11,2.1691084387447413e-09
2306,8.74017947363569e-09,7.114450730432632e-11,2.1850448684089223e-09
2307,8.803755190470094e-09,7.277561167692314e-11,2.2009387976175235e-09
2308,8.867149873994794e-09,7.440598347488424e-11,2.2167874684986985e-09
2309,8.930352469152307e-09,7.603508792612305e-11,2.2325881172880767e-09
2310,8.993351900350779e-09,7.766238749964803e-11,2.2483379750876947e-09
2311,9.056137074519614e-09,7.928734219026645e-11,2.2640342686299034e-09
2312,9.118696884183855e-09,8.090940980591049e-11,2.2796742210459637e-09
2313,9.181020210556192e-09,8.252804625739096e-11,2.295255052639048e-09
2314,9.243095926645405e-09,8.414270585035564e-11,2.310773981661351e-09
2315,9.304912900380063e-09,8.575284157926015e-11,2.3262282250950157e-09
2316,9.366459997746327e-09,8.735790542313714e-11,2.3416149994365817e-09
2317,9.427726085938632e-09,8.895734864294931e-11,2.356931521484658e-09
2318,9.488700036522074e-09,9.055062208031984e-11,2.3721750091305185e-09
2319,9.549370728605337e-09,9.213717645741716e-11,2.3873426821513343e-09
2320,9.609727052022835e-09,9.371646267779336e-11,2.4024317630057087e-09
2321,9.669757910525014e-09,9.528793212794477e-11,2.4174394776312534e-09
2322,9.729452224975469e-09,9.685103697938912e-11,2.432363056243867e-09
2323,9.788798936553733e-09,9.840523049103583e-11,2.4471997341384332e-09
2324,9.847787009962472e-09,9.994996731163572e-11,2.461946752490618e-09
2325,9.90640543663786e-09,1.0148470378208672e-10,2.476601359159465e-09
2326,9.964643237961954e-09,1.030088982373867e-10,2.4911608094904886e-09
2327,1.0022489468475754e-08,1.0452201130800678e-10,2.5056223671189385e-09
2328,1.0079933219091792e-08,1.060235062204699e-10,2.519983304772948e-09
2329,1.0136963620304953e-08,1.0751284909692121e-10,2.5342409050762383e-09
2330,1.0193569845400351e-08,1.0898950925347333e-10,2.5483924613500877e-09
2331,1.0249741113656981e-08,1.1045295949710722e-10,2.5624352784142453e-09
2332,1.0305466693545914e-08,1.1190267642091791e-10,2.5763666733864784e-09
2333,1.0360735905921833e-08,1.1333814069749307e-10,2.5901839764804584e-09
2334,1.041553812720666e-08,1.1475883737021043e-10,2.603884531801665e-09
2335,1.046986279256402e-08,1.1616425614224483e-10,2.617465698141005e-09
2336,1.0523699399063369e-08,1.1755389166308109e-10,2.6309248497658423e-09
2337,1.0577037508832505e-08,1.1892724381232053e-10,2.6442593772081263e-09
2338,1.0629866752197273e-08,1.2028381798058058e-10,2.657466688049318e-09
2339,1.0682176830807256e-08,1.2162312534728607e-10,2.670544207701814e-09
2340,1.0733957520746216e-08,1.2294468315515578e-10,2.683489380186554e-09
2341,1.0785198675626085e-08,1.242480149811819e-10,2.6962996689065213e-09
2342,1.0835890229663306e-08,1.255326510039146e-10,2.7089725574158264e-09
2343,1.0886022200736356e-08,1.2679812826685906e-10,2.721505550184089e-09
2344,1.0935584693423227e-08,1.280439909377977e-10,2.7338961733558067e-09
2345,1.0984567902017674e-08,1.292697905638538e-10,2.7461419755044185e-09
2346,1.1032962113523136e-08,1.304750863221175e-10,2.758240528380784e-09
2347,1.1080757710623044e-08,1.31659445265657e-10,2.770189427655761e-09
2348,1.1127945174626494e-08,1.3282244256473682e-10,2.7819862936566235e-09
2349,1.117451508838803e-08,1.3396366174308243e-10,2.7936287720970076e-09
2350,1.122045813920045e-08,1.3508269490902088e-10,2.8051145348001123e-09
2351,1.1265765121659485e-08,1.3617914298133632e-10,2.8164412804148714e-09
2352,1.1310426940499308e-08,1.3725261590968573e-10,2.827606735124827e-09
2353,1.1354434613397642e-08,1.3830273288942012e-10,2.8386086533494106e-09
2354,1.1397779273749474e-08,1.3932912257066745e-10,2.8494448184373686e-09
2355,1.1440452173408263e-08,1.4033142326152716e-10,2.8601130433520657e-09
2356,1.1482444685393565e-08,1.413092831252477e-10,2.870611171348391e-09
2357,1.1523748306564034e-08,1.4226236037124357e-10,2.8809370766410085e-09
2358,1.156435466025474e-08,1.4319032343982962e-10,2.891088665063685e-09
2359,1.1604255498877787e-08,1.4409285118054495e-10,2.9010638747194467e-09
2360,1.1643442706485223e-08,1.4496963302395477e-10,2.9108606766213057e-09
2361,1.1681908301293205e-08,1.4582036914680912e-10,2.920477075323301e-09
2362,1.1719644438166518e-08,1.4664477063045194e-10,2.9299111095416295e-09
2363,1.1756643411062352e-08,1.4744255961238615e-10,2.939160852765588e-09
2364,1.1792897655432518e-08,1.482134694308858e-10,2.9482244138581296e-09
2365,1.1828399750583074e-08,1.4895724476257295e-10,2.9570999376457685e-09
2366,1.1863142421990465e-08,1.4967364175287013e-10,2.9657856054976163e-09
2367,1.1897118543573297e-08,1.5036242813924602e-10,2.9742796358933244e-09
2368,1.1930321139918853e-08,1.5102338336718447e-10,2.982580284979713e-09
2369,1.1962743388463418e-08,1.5165629869880303e-10,2.9906858471158545e-09
2370,1.1994378621625694e-08,1.5226097731406454e-10,2.9985946554064234e-09
2371,1.2025220328892346e-08,1.528372344045169e-10,3.0063050822230865e-09
2372,1.2055262158854932e-08,1.5338489725951475e-10,3.013815539713733e-09
2373,1.2084497921197429e-08,1.5390380534487773e-10,3.021124480299357e-09
2374,1.2112921588633535e-08,1.543938103739435e-10,3.0282303971583837e-09
2375,1.214052729879306e-08,1.5485477637098219e-10,3.035131824698265e-09
2376,1.216730935605661e-08,1.552865797269471e-10,3.0418273390141527e-09
2377,1.2193262233337885e-08,1.556891092475371e-10,3.048315558334471e-09
2378,1.2218380573812907e-08,1.5606226619355603e-10,3.054595143453227e-09
2379,1.2242659192595476e-08,1.5640596431355962e-10,3.060664798148869e-09
2380,1.2266093078358236e-08,1.5672012986878554e-10,3.066523269589559e-09
2381,1.2288677394898709e-08,1.5700470165036925e-10,3.0721693487246773e-09
2382,1.2310407482649688e-08,1.572596309888499e-10,3.077601870662422e-09
2383,1.2331278860133413e-08,1.5748488175598652e-10,3.082819715033353e-09
2384,1.2351287225358975e-08,1.5768043035889787e-10,3.0878218063397438e-09
2385,1.2370428457162397e-08,1.5784626572655436e-10,3.0926071142905994e-09
2386,1.2388698616488884e-08,1.579823892886521e-10,3.097174654122221e-09
2387,1.2406093947616729e-08,1.5808881494690497e-10,3.101523486904182e-09
2388,1.2422610879322471e-08,1.5816556903880062e-10,3.105652719830618e-09
2389,1.2438246025986773e-08,1.5821269029386093e-10,3.1095615064966933e-09
2390,1.2452996188640641e-08,1.5823022978247106e-10,3.1132490471601602e-09
2391,1.246685835595161e-08,1.5821825085732502e-10,3.1167145889879024e-09
2392,1.247982970514948e-08,1.581768290875592e-10,3.11995742628737e-09
2393,1.2491907602891268e-08,1.5810605218564118e-10,3.122976900722817e-09
2394,1.2503089606065049e-08,1.5800601992708807e-10,3.125772401516262e-09
2395,1.2513373462532407e-08,1.5787684406309663e-10,3.1283433656331017e-09
2396,1.2522757111809174e-08,1.5771864822616573e-10,3.1306892779522935e-09
2397,1.2531238685684263e-08,1.5753156782880866e-10,3.1328096714210657e-09
2398,1.2538816508776295e-08,1.5731574995544076e-10,3.134704127194074e-09
2399,1.2545489099027894e-08,1.5707135324755086e-10,3.1363722747569734e-09
2400,1.2551255168137426e-08,1.5679854778225523e-10,3.1378137920343565e-09
2401,1.2556113621928032e-08,1.564975149443457e-10,3.139028405482008e-09
2402,1.2560063560653842e-08,1.5616844729194456e-10,3.1400158901634606e-09
2403,1.2563104279243279e-08,1.558115484158834e-10,3.1407760698108197e-09
2404,1.2565235267479322e-08,1.5542703279293057e-10,3.1413088168698306e-09
2405,1.2566456210116748e-08,1.5501512563298928e-10,3.141614052529187e-09
2406,1.2566766986936265e-08,1.5457606272040091e-10,3.1416917467340662e-09
2407,1.2566167672735588e-08,1.5411009024948373e-10,3.141541918183897e-09
2408,1.2564658537257418e-08,1.5361746465444875e-10,3.1411646343143545e-09
2409,1.2562240045054428e-08,1.530984524338294e-10,3.140560011263607e-09
2410,1.255891285529132e-08,1.5255332996957568e-10,3.13972821382283e-09
2411,1.2554677821484013e-08,1.5198238334095505e-10,3.1386694553710034e-09
2412,1.2549535991176128e-08,1.5138590813341632e-10,3.137383997794032e-09
2413,1.2543488605552912e-08,1.507642092425691e-10,3.135872151388228e-09
2414,1.2536537098992748e-08,1.5011760067343514e-10,3.134134274748187e-09
2415,1.2528683098556481e-08,1.4944640533513527e-10,3.1321707746391203e-09
2416,1.2519928423414766e-08,1.4875095483117124e-10,3.1299821058536915e-09
2417,1.2510275084213676e-08,1.4803158924546974e-10,3.127568771053419e-09
2418,1.249972528237888e-08,1.4728865692435693e-10,3.12493132059472e-09
2419,1.2488281409358648e-08,1.4652251425463141e-10,3.122070352339662e-09
2420,1.2475946045806005e-08,1.457335254379102e-10,3.118986511451501e-09
2421,1.2462721960700404e-08,1.4492206226141864e-10,3.115680490175101e-09
2422,1.2448612110409295e-08,1.4408850386540472e-10,3.112153027602324e-09
2423,1.2433619637689917e-08,1.4323323650734879e-10,3.1084049094224793e-09
2424,1.24177478706318e-08,1.42356653323153e-10,3.10443696765795e-09
2425,1.2401000321540387e-08,1.4145915408548626e-10,3.1002500803850967e-09
2426,1.2383380685762231e-08,1.405411449594711e-10,3.0958451714405578e-09
2427,1.2364892840452286e-08,1.3960303825588796e-10,3.0912232101130715e-09
2428,1.2345540843283735e-08,1.3864525218208453e-10,3.086385210820934e-09
2429,1.2325328931100967e-08,1.3766821059077445e-10,3.0813322327752418e-09
2430,1.2304261518516191e-08,1.366723427269041e-10,3.0760653796290478e-09
2431,1.2282343196450296e-08,1.3565808297277964e-10,3.070585799112574e-09
2432,1.2259578730618542e-08,1.3462587059163156e-10,3.0648946826546355e-09
2433,1.223597305996172e-08,1.3357614946980898e-10,3.05899326499043e-09
2434,1.2211531295023374e-08,1.3250936785778058e-10,3.0528828237558434e-09
2435,1.2186258716273795e-08,1.3142597811013385e-10,3.0465646790684487e-09
2436,1.216016077238145e-08,1.3032643642475338e-10,3.0400401930953624e-09
2437,1.213324307843255e-08,1.292112025813605e-10,3.0333107696081373e-09
2438,1.2105511414099461e-08,1.2808073967960102e-10,3.0263778535248653e-09
2439,1.2076971721758733e-08,1.2693551387685999e-10,3.0192429304396833e-09
2440,1.2047630104559482e-08,1.2577599412598607e-10,3.0119075261398704e-09
2441,1.2017492824442915e-08,1.2460265191310568e-10,3.0043732061107288e-09
2442,1.1986566300113806e-08,1.2341596099570521e-10,2.9966415750284515e-09
2443,1.1954857104964717e-08,1.2221639714115972e-10,2.9887142762411794e-09
2444,1.1922371964953823e-08,1.2100443786588002e-10,2.980592991238456e-09
2445,1.1889117756437184e-08,1.1978056217526145e-10,2.972279439109296e-09
2446,1.1855101503956339e-08,1.185452503045963e-10,2.9637753759890847e-09
2447,1.1820330377982112e-08,1.1729898346112728e-10,2.955082594495528e-09
2448,1.1784811692615521e-08,1.1604224356740833e-10,2.9462029231538802e-09
2449,1.174855290324672e-08,1.1477551300613922e-10,2.93713822581168e-09
2450,1.171156160417293e-08,1.1349927436663947e-10,2.9278904010432324e-09
2451,1.1673845526176267e-08,1.1221401019312069e-10,2.918461381544067e-09
2452,1.1635412534062486e-08,1.1092020273491875e-10,2.9088531335156214e-09
2453,1.1596270624161559e-08,1.0961833369884238e-10,2.8990676560403897e-09
2454,1.155642792179117e-08,1.0830888400378938e-10,2.8891069804477925e-09
2455,1.1515892678684038e-08,1.069923335377854e-10,2.8789731696710095e-09
2456,1.147467327038018e-08,1.0566916091759199e-10,2.868668317595045e-09
2457,1.1432778193585068e-08,1.0433984325102469e-10,2.858194548396267e-09
2458,1.1390216063494823e-08,1.0300485590213172e-10,2.8475540158737058e-09
2459,1.1346995611089393e-08,1.0166467225936205e-10,2.836748902772348e-09
2460,1.13031256803949e-08,1.0031976350686865e-10,2.825781420098725e-09
2461,1.1258615225716147e-08,9.897059839906775e-11,2.8146538064290367e-09
2462,1.1213473308840436e-08,9.761764303859157e-11,2.803368327210109e-09
2463,1.1167709096213785e-08,9.626136065775617e-11,2.7919272740534463e-09
2464,1.1121331856090643e-08,9.490221140366228e-11,2.780332964022661e-09
2465,1.1074350955658235e-08,9.354065212705428e-11,2.768587738914559e-09
2466,1.1026775858136674e-08,9.217713617504354e-11,2.7566939645341684e-09
2467,1.0978616119855993e-08,9.081211318780981e-11,2.744654029963998e-09
2468,1.0929881387311175e-08,8.944602889938655e-11,2.7324703468277937e-09
2469,1.088058139419646e-08,8.807932494262988e-11,2.720145348549115e-09
2470,1.0830725958419942e-08,8.671243865847522e-11,2.7076814896049854e-09
2471,1.0780324979099746e-08,8.534580290956527e-11,2.6950812447749364e-09
2472,1.07293884335429e-08,8.39798458983498e-11,2.682347108385725e-09
2473,1.067792637420807e-08,8.26149909897371e-11,2.6694815935520174e-09
2474,1.0625948925653391e-08,8.125165653837765e-11,2.6564872314133477e-09
2475,1.0573466281470535e-08,7.989025572066274e-11,2.6433665703676338e-09
2476,1.0520488701206224e-08,7.853119637150671e-11,2.630122175301556e-09
2477,1.0467026507272394e-08,7.717488082598087e-11,2.6167566268180985e-09
2478,1.0413090081846174e-08,7.582170576586741e-11,2.6032725204615435e-09
2479,1.0358689863760925e-08,7.447206207118998e-11,2.5896724659402313e-09
2480,1.0303836345389521e-08,7.312633467678093e-11,2.5759590863473803e-09
2481,1.0248540069521017e-08,7.178490243392961e-11,2.5621350173802542e-09
2482,1.0192811626232051e-08,7.044813797716636e-11,2.548202906558013e-09
2483,1.0136661649754002e-08,6.911640759622259e-11,2.5341654124385005e-09
2484,1.0080100815337251e-08,6.779007111320007e-11,2.5200252038343128e-09
2485,1.0023139836113696e-08,6.646948176499428e-11,2.505784959028424e-09
2486,9.965789459958677e-09,6.51549860909921e-11,2.491447364989669e-09
2487,9.908060466353604e-09,6.384692382607195e-11,2.477015116588401e-09
2488,9.849963663250407e-09,6.254562779893072e-11,2.462490915812602e-09
2489,9.791509883939031e-09,6.125142383575152e-11,2.447877470984758e-09
2490,9.732709983919174e-09,5.996463066922585e-11,2.4331774959797935e-09
2491,9.673574837777446e-09,5.868555985293614e-11,2.4183937094443614e-09
2492,9.614115336071111e-09,5.741451568110826e-11,2.4035288340177778e-09
2493,9.554342382219643e-09,5.615179511372811e-11,2.3885855955549106e-09
2494,9.494266889405222e-09,5.489768770702451e-11,2.3735667223513055e-09
2495,9.433899777483338e-09,5.365247554930314e-11,2.3584749443708345e-09
2496,9.3732519699047e-09,5.241643320212543e-11,2.343312992476175e-09
2497,9.312334390649552e-09,5.118982764681489e-11,2.328083597662388e-09
2498,9.251157961175617e-09,4.997291823626596e-11,2.312789490293904e-09
2499,9.189733597380696e-09,4.876595665204054e-11,2.297433399345174e-09
2500,9.128072206581175e-09,4.75691868667163e-11,2.282018051645294e-09
